"Zeit","Ort"
0.95858,1
0.93062,1.3469
1.1883,0.82454
0.83518,1.251
0.96225,1.0376
0.95081,0.72077
1.0582,1.0315
0.94427,0.85127
0.68599,0.85873
0.88535,1.1658
1.0504,0.71855
0.81291,1.3667
1.0315,0.78799
0.93281,1.021
1.126,1.0563
1.0887,0.95954
0.80821,1.1978
1.0659,1.2154
1.0881,1.1441
1.1083,1.0776
0.95316,1.3379
0.84724,1.1074
1.055,1.1142
0.97712,0.79559
1.0992,0.91754
1.0288,1.1643
0.98557,0.89576
1.0149,0.54074
1.0047,1.4638
0.94556,1.1217
0.81269,0.93204
1.1261,0.88876
0.98042,0.86065
0.96184,1.2721
0.87383,1.0812
0.82567,0.70592
0.97207,0.91893
0.98687,0.92437
0.97141,0.66234
0.97966,0.82514
0.86199,0.97956
0.9935,0.90581
1.056,1.2075
0.98093,0.95198
1.0133,1.4539
0.9423,1.1716
0.96574,1.1345
0.95996,0.65212
1.0611,0.9202
1.077,0.68632
0.95169,0.75721
1.0639,0.88007
0.99939,0.7881
1.0026,0.72932
1.0079,0.96082
1.0453,1.0248
1.0377,1.1442
0.85633,1.059
0.75384,1.35
0.94835,0.72102
1.101,0.9302
0.91804,1.183
1.0176,1.0503
1.1061,1.023
1.125,0.94348
0.93985,1.1049
0.78575,0.72509
1.0414,1.1912
1.1606,0.88457
0.93589,1.3811
0.98295,1.134
0.92445,1.021
1.0576,0.90044
0.96793,1.0638
1.0931,1.2918
0.99633,1.2031
0.98405,0.93248
1.1325,1.1217
0.98887,1.3249
1.0462,1.205
1.0446,1.0171
0.77343,0.99276
0.9215,0.87871
1.304,1.0562
0.92036,0.87127
0.94408,1.0372
1.1611,1.1109
1.0225,0.86384
1.0771,0.94516
0.89425,1.174
1.188,1.3051
1.053,1.1973
1.1527,1.3107
1.1051,1.1655
0.93447,1.0096
1.1363,0.56776
0.84528,0.99801
1.0552,1.0554
1.1096,1.4093
1.2222,0.93802
1.1271,0.7904
1.0756,1.0033
0.95257,1.2
1.0086,0.78763
0.92793,0.91216
1.1001,0.9115
0.95541,0.93426
0.94289,1.0161
0.95917,1.1078
1.1955,0.94826
1.1064,0.89757
1.0654,1.2204
1.0667,0.99528
0.95488,1.0533
0.85618,0.79608
0.89913,0.79061
1.1667,0.70503
0.8598,0.78473
1.1521,0.74426
1.0522,1.1748
0.84843,0.88445
0.97951,1.217
1.1044,0.76489
0.98467,1.1662
1.0627,1.1863
1.0932,1.0139
1.0809,1.0611
1.0603,0.88319
0.92115,0.95092
0.89986,0.81528
0.97192,0.93582
1.1233,0.46111
1.0863,0.93795
0.97639,1.2335
1.1407,0.8931
1.0565,1.0397
0.97651,0.97494
1.0037,1.0145
1.0246,0.92586
0.96578,1.0809
1.2324,0.82817
0.94619,1.209
0.86406,1.5
1.0126,1.1538
0.96591,1.1665
1.039,1.2228
0.87128,0.88096
0.92683,1.0473
0.98705,1.0593
0.84889,0.99066
0.89838,1.0892
0.99199,1.0569
0.86735,0.91221
0.83613,0.84039
1.0132,1.0008
0.88332,1.1979
1.0024,1.3702
1.0832,0.80674
1.0164,0.96593
1.0274,0.98218
1.074,1.0911
0.8995,1.098
0.9141,1.0657
1.1489,1.0894
1.0112,0.97802
1.0533,0.9679
0.95033,0.66938
0.87262,1.0137
0.95029,0.9011
0.96373,0.91111
1.1628,1.0987
1.1877,0.97756
1.0281,0.69293
1.0468,1.1598
1.0275,1.3
1.1402,0.84932
1.1605,0.85732
1.0512,1.1145
1.017,0.84876
1.2093,0.78259
0.99487,1.4791
0.92049,1.0411
1.0126,0.79406
1.003,1.1171
1.0802,1.1576
0.85125,1.2424
0.89295,1.067
1.0298,1.0631
1.02,0.90701
1.0384,0.93051
1.0763,1.0839
1.0534,0.69526
1.0746,0.96476
0.74482,1.0021
0.99693,0.71816
0.96159,0.65926
1.0795,1.0535
1.0628,1.1786
0.92113,0.73301
0.88563,0.72649
1.1339,0.90286
0.92699,0.91516
0.85403,0.93842
1.0713,0.83377
1.024,1.1314
1.1072,0.85807
1.0884,0.89325
1.0087,0.94104
0.91959,1.1407
0.81809,1.113
0.87581,0.77436
0.99066,0.88172
1.0098,1.015
1.0942,0.86571
1.0734,0.97627
0.97795,1.166
0.92092,0.65067
1.0602,0.96408
0.92897,0.75975
0.93966,1.2749
0.95201,1.1337
0.95405,0.82793
1.1045,1.3412
0.96849,0.63033
1.0631,1.1442
1.0891,1.114
1.0657,1.1117
0.94438,1.0622
0.97631,0.86909
1.1848,0.90816
1.0483,1.2205
0.86866,0.91645
0.9044,1.1444
1.0575,1.2959
0.91251,0.70417
1.0673,0.70877
1.0618,1.183
1.0508,0.79556
1.0176,0.93197
1.0566,1.2036
1.0067,0.7217
0.84965,1.1074
0.83074,0.83653
0.99433,0.89852
1.1237,0.80165
0.94923,1.1019
0.94306,1.143
0.96995,1.0989
0.91652,1.2521
0.72219,1.1424
0.95872,0.90524
0.88479,1.0396
1.1401,1.0918
0.97254,0.72035
0.88651,1.2127
0.98229,0.83807
1.0869,0.77237
0.83865,0.88114
0.87005,0.9851
1.053,0.87891
0.86437,1.0226
0.91836,0.92474
0.99474,0.93112
1.0464,0.61698
1.0164,0.90417
1.0112,1.1022
1.0153,0.95946
1.064,0.85418
1.0049,0.94122
1.1242,0.99728
1.1419,1.2385
0.89618,1.0628
1.0732,1.0237
0.94887,1.4481
1.0278,0.9087
0.94073,0.9227
0.96431,0.86071
1.0287,0.90823
0.87783,1.047
1.1848,1.6039
1.0483,1.1028
1.2672,1.0855
1.0914,1.0106
0.9463,1.2236
1.0179,0.80712
0.86375,1.1296
0.96816,0.71274
1.0139,0.86933
1.033,0.86755
1.043,1.1706
1.1618,1.1247
0.98658,0.65905
0.93317,1.1737
0.90324,1.0831
0.96791,0.87514
1.0217,0.761
0.9909,1.2125
1.1822,1.1194
0.9617,0.90119
0.94817,1.6492
1.0292,0.86061
0.88068,0.88537
0.99554,1.1084
0.86204,1.1884
1.1339,0.63102
0.99547,1.1959
1.1118,1.1448
0.92899,1.0862
1.0149,0.54453
1.0139,1.5191
1.1438,0.93958
0.91253,0.54726
1.1987,0.91922
0.85474,0.9673
0.79573,1.7133
1.0802,0.93306
0.89167,0.88839
1.0397,1.3987
1.0407,0.97472
0.92558,0.89078
0.90457,0.88389
1.0936,0.80805
1.0274,1.0095
1.1443,0.84149
0.92773,1.449
1.0216,0.75551
0.85507,1.2042
0.82313,0.70246
1.0298,1.0602
0.86324,0.52712
0.85921,0.7023
1.1886,1.1072
1.0246,1.164
1.1326,0.96096
0.9883,0.848
1.0316,1.1509
1.022,1.33
1.0286,1.0893
1.0478,1.0055
1.1048,0.92469
0.86708,1.1332
1.0637,1.2333
1.0233,0.88265
1.0465,1.0278
0.89132,1.0884
1.0339,1.4378
0.959,1.4397
0.90793,1.1077
1.0247,0.79296
0.95275,1.0914
0.85938,1.0239
1.0524,0.9248
0.92508,1.0281
1.1296,1.1698
1.0251,0.95601
1.1114,1.0282
0.84334,1.0224
0.93894,0.99441
0.90737,0.8808
0.90979,1.0012
1.0161,0.85173
1.0753,1.4293
0.99821,0.79334
1.0624,1.2331
0.90424,0.99943
1.0297,1.0809
0.89537,0.75334
0.85624,0.86201
0.81643,1.2082
0.99378,1.2936
0.8998,0.98157
1.1193,0.82693
1.214,0.8926
1.0807,0.71117
0.9352,1.0831
0.98017,0.90882
0.99878,0.83692
0.90353,0.82559
0.98259,1.0952
1.1021,0.76981
1.1035,1.0003
0.89415,0.9958
0.85442,1.1312
0.93779,0.97115
0.85757,1.0937
1.035,0.92086
0.74438,0.73952
1.0942,0.93992
1.0435,0.60258
1.0339,1.1825
0.99364,0.87434
1.0865,1.0569
1.1276,1.2311
1.0719,0.52201
0.8143,0.71324
0.95088,0.61094
1.0754,1.052
0.8903,1.1649
1.1987,1.0888
0.86524,1.1289
0.87572,0.86515
0.95351,0.7844
0.98578,1.0482
0.82928,0.63465
1.1035,1.2432
0.98998,1.1579
1.0407,1.2158
0.85297,0.69051
0.86697,1.3474
1.1887,1.0099
1.0206,0.96213
0.97956,1.2369
1.0702,0.90342
1.0363,1.0104
0.93807,0.86279
0.82291,1.1661
1.0498,1.058
1.1963,0.74768
1.0447,1.0506
0.96977,0.88609
0.90993,0.90948
1.0039,1.2527
0.83867,1.0491
1.0072,0.99717
1.2307,0.53034
0.98994,1.2166
1.0129,1.1997
1.0108,0.93709
0.96904,1.0275
0.99369,0.9918
0.97451,1.1576
1.0018,1.1817
1.0668,1.153
0.97593,1.1835
0.9637,0.85168
0.84089,0.93722
1.0899,0.91943
0.79228,1.0622
1.0485,0.8108
0.90963,1.1287
0.89071,1.0083
1.0686,0.96764
0.92769,0.9932
0.95692,1.1813
0.96778,0.8674
1.1324,1.043
1.0784,1.1824
0.92076,1.2057
0.92848,1.0289
1.222,0.86404
0.95018,0.75773
0.8721,1.2463
1.273,1.175
1.0526,0.95509
1.0013,1.2958
0.91363,0.91656
0.88748,1.33
1.0369,1.0866
1.0378,1.2429
0.9298,0.79184
0.764,0.79082
0.88968,1.0651
1.0139,0.97339
1.0893,1.0287
1.0834,0.92056
0.82952,1.0192
1.1108,0.72608
1.0952,0.89785
1.0605,0.98912
1.0533,0.599
0.89529,0.84252
1.1091,1.149
1.0546,1.0639
0.97014,1.2088
1.0575,1.1611
0.96846,0.65142
1.1267,0.76038
1.0477,0.82895
1.1008,0.61649
0.95095,0.67994
0.81609,1.0899
0.96985,1.1846
0.90333,1.2144
0.89652,0.85853
1.1026,1.1085
1.0253,1.1816
0.9115,1.0791
1.1035,0.90964
1.0926,0.89531
0.95709,0.61314
0.95897,1.2031
1.0552,0.95579
0.95649,1.4013
1.1289,1.1243
0.94745,1.1887
0.86878,1.1494
0.91289,0.878
0.91288,1.0218
0.94921,1.1535
1.1171,0.96258
0.9528,0.94631
1.0299,0.99429
1.0374,0.92708
0.97936,1.1507
1.0353,0.9621
1.0234,0.92329
0.92934,1.068
0.98235,1.0031
1.1074,1.0218
1.106,0.91936
1.0617,1.0118
1.0203,0.59948
0.92653,0.67219
1.1285,0.76876
0.94035,1.0415
0.99846,1.1725
0.94978,0.89103
1.1075,0.95925
0.94929,1.0308
0.89735,0.79847
0.97314,1.0014
0.99614,1.4426
0.9155,0.79664
0.9598,0.86438
1.0181,0.84651
0.9298,1.2018
0.95054,1.2086
0.93865,1.0666
0.94895,1.0783
1.0048,0.77582
1.0327,1.0333
1.0251,0.64141
1.0963,0.97034
1.0552,0.92581
0.87366,1.2111
1.1242,0.97656
0.83026,1.2379
1.0628,1.3368
1.1424,1.0082
0.95031,0.85067
0.98264,0.8207
1.0432,1.3278
1.1805,1.021
1.2014,1.2927
0.92447,0.69466
0.99417,0.93316
0.95065,1.2142
1.0489,0.9593
1.0829,0.86898
0.98149,1.5559
1.0597,0.68067
0.965,0.94075
0.88546,0.699
1.1057,1.1666
1.0221,0.84925
1.1872,0.93281
0.9748,1.4274
1.0956,0.68567
0.96861,1.0682
1.0168,0.87187
1.059,1.0101
0.87208,0.70176
1.0058,1.225
0.97858,1.0198
0.99892,0.80173
0.88063,1.2528
0.99261,0.91401
1.0233,0.93632
1.002,1.1478
1.0708,0.6803
1.0976,0.91388
0.96532,0.83078
1.1539,0.92891
0.95919,1.4273
0.87581,0.74658
0.95562,1.1045
0.97959,0.73291
1.0343,0.94056
1.0963,1.1274
0.97623,1.0452
0.87683,0.73962
1.01,0.80849
0.96983,1.0612
0.88145,0.80576
1.0359,0.94719
1.0492,1.232
0.90017,1.151
0.88708,1.0117
0.85795,0.93944
1.0256,0.72002
1.1257,0.8824
0.86751,1.1425
1.0381,0.82833
1.1656,0.64634
1.2473,1.0857
1.0756,0.92508
1.1218,0.88392
0.96202,1.1192
0.97586,1.0492
0.98414,0.87817
1.0277,1.1597
0.77445,0.9394
0.85993,0.86641
1.0088,1.0633
1.1397,1.2266
0.85164,1.2822
1.1233,0.93059
0.95181,1.0149
0.98465,1.0537
1.0364,1.1506
0.91239,1.0033
0.88687,0.83311
0.92345,1.0714
0.97799,0.42839
1.0622,1.1092
0.91443,0.48842
0.87248,0.74992
1.0395,0.78053
1.04,0.95945
1.0624,1.0236
1.0929,0.82139
1.1303,0.86304
0.90208,0.95978
1.2096,0.86548
1.001,1.1467
0.99647,1.2003
0.8769,0.85706
0.83469,0.74262
0.99715,1.2572
1.1672,0.99048
1.1672,1.1194
1.0174,0.96661
0.92228,0.89926
0.91565,0.90003
0.90347,1.1789
1.1568,0.71465
1.0163,0.90629
0.87845,0.98674
1.0811,1.064
1.1832,0.82767
0.91224,1.006
0.80114,1.3356
0.96279,0.8045
0.97992,1.0794
1.0743,0.98121
0.94963,1.134
0.898,1.0389
0.99069,0.86549
0.89124,0.9618
0.84061,1.0824
0.96761,0.71596
1.0052,0.49815
0.87731,0.74068
0.92902,1.2239
0.98166,0.76316
1.0481,0.93493
0.97868,1.1103
1.0227,1.1001
1.0168,0.52932
0.98947,0.69559
1.1233,0.61609
1.0075,0.87465
1.0541,0.96307
0.92598,1.2964
0.86012,0.61433
1.0012,1.0324
1.1496,0.85712
0.88615,1.258
0.87405,0.90262
0.97549,1.1668
0.97948,0.47311
1.079,0.91389
0.9172,0.84183
0.92606,0.899
1.1122,1.1142
0.92737,0.72904
0.87669,1.3057
0.93694,0.72216
0.84517,1.0635
0.94119,0.90538
0.91653,1.0085
1.0398,1.1039
1.0742,0.89225
1.0236,1.1517
1.0432,1.3084
1.0227,0.81301
0.97288,0.80841
0.96803,1.0745
1.1188,0.93016
0.97966,1.1251
0.96446,0.59514
1.0496,0.82262
0.97112,0.94041
0.97658,0.84043
1.2504,0.86985
1.1271,1.2973
1.0424,0.87948
0.87845,1.0306
1.0408,1.0903
0.85513,0.54713
1.0608,0.92172
1.0636,1.1587
1.0505,1.0948
1.13,0.75746
1.0185,1.0679
0.97725,0.72579
0.88621,1.0381
1.0004,0.99426
1.0745,0.55943
1.0468,0.62565
0.88617,1.3103
0.85638,1.2054
1.0389,1.1254
1.115,0.9722
0.90193,1.0105
1.0895,0.60447
1.0177,0.60541
1.1159,0.50171
0.83315,0.9135
1.0222,1.1632
1.007,1.1612
1.02,0.7563
0.77223,0.78449
1.0552,0.7699
0.86135,0.9949
1.0592,1.1323
0.95896,0.64568
1.0083,0.78742
1.2395,0.80902
0.91074,0.91823
1.1524,0.85674
0.99353,1.1616
0.92271,0.93746
1.0167,0.94066
1.0755,0.93686
1.0876,1.1296
0.83635,0.79044
0.921,0.98848
1.0464,0.84091
1.1852,1.1261
1.0708,1.0423
0.82503,0.7431
0.8522,1.3165
1.0519,0.87088
0.92029,1.4157
1.0943,1.3069
1.1075,0.65563
1.0801,1.0584
1.0751,0.77744
1.0469,1.0891
1.0313,1.1593
1.0544,1.1314
1.2783,1.2476
0.92374,0.87242
0.91517,0.84388
0.9471,0.52848
1.1004,1.4719
0.9548,1.0574
0.96713,0.87029
1.0543,1.2868
0.87881,0.87393
1.0005,0.91024
1.1533,1.0347
0.99008,0.68375
0.9526,1.4763
0.94752,1.2278
0.97296,1.3016
0.97285,0.99916
0.85692,1.5046
0.78094,1.0905
0.98804,0.86865
1.1755,0.86722
1.0689,1.0872
0.93133,1.1644
0.71576,0.82951
0.93879,1.2395
0.85499,1.0778
1.0092,1.0099
1.0602,0.86734
0.83006,0.83035
1.0041,1.3951
1.0927,0.61112
0.96193,1.0256
0.88782,0.85867
0.97033,0.70248
1.0458,1.2255
1.0904,1.1708
1.1836,1.0761
1.212,1.08
1.1182,0.80463
0.98631,0.50735
1.0178,0.58035
0.90157,0.79786
0.97449,1.0627
1.0991,1.1351
1.0269,1.0552
1.0057,0.96537
0.87138,0.82838
1.1531,1.068
0.99026,1.1169
0.86314,1.2335
0.89376,0.93031
1.1089,1.167
1.0879,1.3941
1.1441,0.54077
0.99254,1.0463
1.0426,0.75325
1.0627,0.86495
0.9841,0.7502
0.97438,0.97732
0.94622,0.85342
1.0213,1.0069
0.94381,1.0102
0.89765,0.80669
0.95509,1.1424
1.0208,1.0012
0.9408,1.1292
0.97616,0.65875
0.94247,1.0769
1.0533,0.6955
1.0344,1.0395
0.86632,0.93355
1.0423,0.62794
1.0319,1.0141
1.0404,0.95442
1.0427,1.2442
1.1731,1.2665
0.93539,1.0283
0.96395,0.83915
0.97624,0.99269
1.0654,0.96472
0.74436,1.1451
1.0812,0.81245
1.0563,1.2051
1.0595,1.1897
0.96664,0.91298
0.99518,1.0067
1.031,1.1607
0.97288,0.97354
1.0209,0.6634
1.0961,0.81122
1.0565,0.89885
0.91583,1.1641
1.1318,1.0649
0.89481,0.81565
1.1319,1.0276
0.9905,1.0464
0.95649,1.0577
1.1099,0.9594
1.1407,1.1024
1.016,1.192
0.99104,1.0289
1.0238,1.0636
0.97054,0.99616
1.0758,1.3201
0.89615,1.1438
0.95439,0.8775
0.98015,1.1391
0.70413,1.1375
1.0537,1.1174
0.95698,0.7557
0.85241,0.87033
1.0442,1.148
0.87587,1.0432
0.91699,1.1282
1.0115,0.78275
0.90565,0.88304
1.1381,1.167
1.1907,0.90527
0.96198,1.1208
1.1508,1.1438
0.99967,1.122
1.0027,0.96061
0.95511,0.804
1.0262,0.78607
1.13,1.2345
1.165,1.1826
0.99696,0.99374
1.0313,0.85851
1.0622,0.80491
1.1683,0.77536
1.1519,0.95916
0.94848,0.86889
0.93159,0.90006
1.0275,0.86321
0.90145,0.87779
1.0522,1.0216
1.1213,0.89446
1.2576,1.3038
1.1134,0.95115
0.90385,0.87762
0.97037,1.0938
1.0579,1.1111
0.91178,1.1223
1.0361,1.0456
0.94808,0.95426
1.1628,1.4495
0.82285,1.4299
0.80632,1.0973
0.97865,1.0564
1.1081,1.129
1.0427,1.1529
1.0758,1.3484
0.93169,1.0322
0.99783,0.98488
0.87918,1.2619
0.96089,1.1322
0.96585,1.0944
0.86107,1.0843
1.1746,0.72501
0.87548,1.2115
0.9657,0.80486
0.92293,0.95569
0.9924,0.96402
1.0036,0.91348
1.1334,0.39111
1.0356,1.4733
1.0464,0.99771
0.9673,1.1159
0.91509,0.71545
1.0978,0.68922
1.0034,0.96172
1.0566,1.1253
1.1815,0.56928
1.0812,1.6535
0.93752,0.90563
0.91123,1.1967
0.95673,1.2446
0.93026,0.96917
1.0914,1.2089
1.069,1.146
1.0222,1.2636
0.82239,0.97726
1.0281,1.402
0.86216,1.012
0.97278,1.0937
1.0555,0.8588
1.1048,1.2089
1.1509,0.69279
0.76854,1.0572
1.0714,1.2894
0.99413,0.74021
0.85059,1.1338
1.124,1.0066
1.0932,1.3744
1.0289,0.97805
0.97303,0.95069
1.1216,1.0509
1.2111,0.89317
0.83092,1.0065
0.94065,0.71077
1.0136,0.93394
0.94292,1.1666
1.057,0.87569
0.98135,0.69903
0.95267,0.71123
0.94266,0.82837
0.87541,1.068
0.9982,0.71212
1.0039,0.91631
1.0809,1.092
1.1199,0.97769
1.0936,1.0001
0.98688,1.0723
1.0858,0.67784
1.0506,1.0917
0.91608,0.99968
0.94029,0.66442
0.97991,1.0485
0.92951,1.1305
1.0996,1.0469
0.96941,1.1183
1.0322,0.69054
0.91602,1.3383
0.84965,1.0882
1.0826,1.1415
1.0335,0.64383
0.80323,0.84477
1.1496,1.1582
1.132,1.2571
0.93297,1.5013
1.1113,1.134
1.0376,1.1504
0.88012,0.92633
1.0415,0.8226
1.0733,1.4347
0.90268,1.1008
0.79574,1.0799
0.9649,0.80414
0.92979,1.1288
0.96668,0.87705
1.0311,0.84408
1.1025,1.0678
0.9015,1.0368
0.95001,0.94855
1.036,0.93596
0.92054,1.631
1.0035,1.2603
0.90381,1.3127
1.0085,1.1758
0.95546,0.99679
1.0086,1.0064
0.86685,1.3244
0.99043,0.59378
1.0631,0.74938
1.2434,1.3759
0.93852,1.0125
1.0441,0.78189
0.96202,0.91182
0.93854,0.66548
0.67897,0.93785
1.036,0.96188
0.91595,0.85182
0.80325,1.0308
1.0372,1.0549
0.99194,1.1663
1.1809,1.1633
1.0293,1.2869
0.97336,0.82811
0.94866,1.1017
0.9215,1.0498
1.1133,0.79299
1.0602,1.0266
1.0291,1.0454
1.0306,0.89867
1.0851,0.952
1.0923,0.95067
1.0405,1.3652
0.94235,0.75036
1.0327,1.3396
1.1044,1.0684
0.92636,0.93096
0.99151,1.1945
0.78426,1.0642
0.98705,0.88689
0.97159,1.0522
0.95229,0.83886
1.0609,1.2339
1.0949,1.0536
1.1158,0.98532
1.1343,1.1812
1.0733,0.75072
0.99851,1.0279
1.0832,1.0954
0.92847,1.2258
1.0473,1.1912
0.99508,1.1598
1.0209,0.83709
1.2498,1.0703
0.99806,1.0362
0.88609,0.91685
1.0841,0.84574
1.0047,1.0216
0.92869,1.2768
0.94939,1.1144
0.85888,0.81183
0.8933,0.93867
0.96751,0.89837
1.0724,0.90052
0.97608,1.2064
0.96565,1.061
0.9978,0.96835
1.0383,0.99102
0.87278,0.59783
0.97419,0.77828
0.70801,1.0065
0.9356,0.8399
0.88951,1.2348
1.0049,1.0881
0.9517,1.2079
0.99729,1.4527
0.80848,1.1093
1.1752,0.84538
0.97955,1.1086
1.1427,0.80183
1.104,0.74171
1.1111,1.3737
1.0922,0.78124
0.99772,1.321
1.0673,1.1216
1.0053,0.73728
0.97789,1.1087
1.0249,0.84774
0.99052,1.211
0.92995,0.70146
0.94677,0.9269
0.91356,0.81409
1.092,0.90628
1.0947,1.3631
0.83255,0.90077
0.9769,0.9448
1.132,0.89177
0.72456,0.47165
0.79989,1.1214
1.0051,0.68771
0.99931,0.97652
1.0033,0.80601
1.0611,0.60618
1.0083,1.0366
1.003,1.3876
1.0019,0.96086
1.1152,1.0835
1.1063,1.1312
0.99361,1.1846
1.0009,0.75303
1.0244,0.78106
0.80069,0.91655
0.95317,0.92332
1.0311,0.82441
0.96085,0.94317
0.97533,1.0957
1.0014,1.2801
0.92248,1.0624
1.0187,1.0021
1.1156,1.0031
0.95121,1.3371
1.1927,1.4795
1.0192,1.1538
0.98053,0.85867
1.1044,0.88058
1.0014,1.3336
1.2909,0.69884
0.961,0.88702
0.95389,0.72908
0.89933,1.0601
0.85883,1.1692
1.1167,0.89576
1.0747,1.1296
1.1253,0.85377
0.90076,0.92483
0.91168,1.0254
0.87853,0.97183
1.1512,1.2648
1.0775,1.0491
0.93163,1.3455
0.94917,1.2318
0.98333,0.8269
1.0435,1.3021
1.121,1.162
0.91344,1.2178
1.2019,1.167
0.82435,0.72806
1.2969,1.0703
0.95621,0.67864
1.0264,1.0206
0.93911,0.99417
1.2027,0.88377
0.97791,0.93369
0.93433,0.84508
1.1043,1.0563
1.0763,0.69388
0.99932,0.89221
1.1034,1.1735
1.1349,0.94395
1.2896,1.271
0.8527,1.0734
0.97229,0.97141
1.0758,1.0413
1.1133,0.7566
1.1693,0.94664
1.011,0.87363
1.181,0.96429
0.857,0.83299
1.0564,0.70565
0.90366,0.97244
0.91401,1.1012
0.89279,0.89396
1.0333,0.98116
1.0017,0.81413
1.1115,1.1488
1.1253,1.0121
0.81635,1.2778
0.90866,0.88213
1.0061,1.0946
1.1649,0.64264
1.1301,0.9191
1.074,0.87135
1.0112,1.4661
1.0871,1.113
0.85972,0.99045
1.0292,1.1786
0.96909,1.2314
0.90767,1.0073
0.95975,0.53173
0.99808,0.83766
1.0506,0.81167
1.0652,1.0895
1.0282,1.142
0.9332,0.96212
0.89212,0.82738
0.94165,1.011
0.95417,0.79392
1.0729,0.8955
0.76687,1.34
0.84367,1.1754
1.0528,1.2336
0.84477,1.4279
0.95668,0.81164
0.90195,0.90454
0.87565,1.0633
1.1144,0.77821
0.99767,1.3711
1.03,1.0103
1.1878,1.0343
0.81198,0.79618
0.91929,1.1205
1.2518,1.0423
1.0689,1.1037
1.0671,0.56951
1.1338,0.94331
1.0441,0.84937
1.0694,0.9978
1.0749,0.96471
1.07,0.70919
0.94918,0.95355
1.2863,0.75941
1.037,0.768
1.057,0.83974
0.87918,1.1038
1.1892,1.1226
0.95516,1.2833
1.0668,0.66484
0.92426,0.9473
0.98875,1.1246
0.89532,1.5207
0.90114,0.69964
1.0036,1.039
0.98545,1.5082
0.87809,0.83461
1.0215,1.1044
1.1158,1.3544
0.94899,1.1376
0.94916,0.86927
0.9673,0.97686
0.88668,0.88277
0.75576,1.0703
1.0422,1.0205
1.0171,0.88128
0.99322,0.6686
1.2135,0.88358
1.1639,1.0856
1.0759,0.97431
1.098,1.0276
0.84152,0.99908
0.96829,1.4159
1.026,0.92113
0.78103,0.89759
1.1231,1.0854
1.0205,0.9341
1.0382,1.1161
0.73424,1.1135
0.81431,1.0203
1.1737,1.1522
1.0324,0.87769
1.0462,0.90602
0.99882,1.2651
0.9523,0.76982
1.0296,1.3277
0.9805,1.2181
0.90491,0.96
1.0141,1.043
1.0682,1.1694
0.839,1.2003
1.0113,1.2344
0.99628,0.68074
0.92592,0.88327
0.9801,1.0399
1.0165,0.65321
1.0229,1.0279
0.87895,0.98495
1.0765,0.96683
0.88813,1.3306
0.97637,0.75453
1.2154,1.1347
0.95734,0.92107
0.89736,0.52035
1.2083,1.1321
1.037,0.79075
1.1699,1.2025
1.0667,0.94465
1.0314,1.3407
0.8311,0.9184
1.0594,1.4026
1.1299,1.0902
1.0298,1.384
1.0904,0.99953
1.0689,0.58718
0.98094,1.0693
1.1499,1.1082
0.89195,0.97396
1.0159,1.3242
1.0131,1.2028
0.9614,1.1434
0.92458,1.0321
0.91011,0.92822
1.1179,1.0808
0.93796,1.2176
0.90314,0.77431
1.1102,0.86641
0.86721,1.0074
0.7504,0.82642
0.9391,0.92864
0.97583,1.289
0.98127,1.0055
0.97863,0.80847
1.0764,0.90299
1.057,0.82718
0.84197,0.81229
0.84462,1.0827
0.97552,0.78428
1.026,0.92725
0.89373,1.3294
0.95738,1.0608
1.1538,1.0171
1.0434,0.72024
0.85487,1.3459
1.0567,0.7993
1.1229,0.64282
1.1711,1.3461
1.0161,1.2851
1.0758,1.4027
1.1851,1.0831
1.101,0.60807
0.97347,0.70656
0.84231,0.96005
0.75791,1.0459
1.0041,0.9145
0.74281,1.2169
0.6888,0.80213
0.92784,0.86872
1.1202,0.86484
1.1872,1.4277
1.142,1.5278
0.8885,0.91983
1.0609,1.0058
0.99817,1.0739
0.99902,0.8542
1.0628,0.97068
0.90817,0.94171
0.9541,0.94209
0.90484,0.62708
1.1609,1.2157
1.0498,1.0826
0.95382,1.3169
0.94668,1.069
1.1013,0.64395
1.1856,1.1679
0.95875,1.3281
1.0294,1.0411
1.0652,0.8091
1.0368,0.89673
1.1901,0.90568
0.87978,1.1098
0.91031,1.3511
0.93931,0.65393
1.0382,1.0813
0.77065,1.2214
0.97823,0.98336
0.86494,1.1499
1.1711,1.1904
1.0147,0.97532
1.1519,0.7666
1.2085,0.8354
0.99112,1.0345
0.90276,1.3699
0.86242,0.88671
1.2166,0.9721
0.97996,1.2227
1.0222,1.1034
1.1296,1.2327
0.9584,0.90669
1.1378,1.0301
1.0383,0.87877
0.94802,1.0432
0.79065,1.1984
0.96362,1.2311
0.86719,0.99539
0.98516,0.79175
1.0416,1.2766
0.69876,1.2296
1.0202,0.96582
1.0253,0.94971
0.94174,1.0549
1.1836,1.2534
1.1569,0.97319
0.9136,1.1681
0.95578,1.36
0.83479,0.83596
0.86529,1.1682
1.2014,1.1929
1.0035,1.1664
1.0359,1.0052
1.0522,0.89822
1.0931,1.0175
1.1034,1.2404
1.0687,0.89742
1.0501,1.1454
0.98687,1.0311
0.91816,1.2221
0.91499,0.863
0.84389,1.1467
0.98079,0.83643
0.98132,0.80729
0.98285,1.3708
0.91171,1.0258
0.9047,0.63159
0.86275,0.9417
0.8659,0.69711
0.88981,1.1102
0.88325,1.0327
1.0868,0.72147
0.95305,0.99473
0.96999,1.1406
1.1136,1.1487
1.0368,1.0153
